run_id,phase,task,morphology,controller,training_seed,config_path,resolved_config_digest,output_dir,status,completed_generations,best_fitness,started_from_checkpoint
thrower__biped__nchl__seed_000,final,Thrower-v0,biped,nchl,0,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_000/config.yaml,85f126dee04b2643fd0a4d9b2ef470847203371bbbe8b42ed6421f202795e987,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_000,complete,500,1.6772154049605967,False
thrower__biped__nchl__seed_001,final,Thrower-v0,biped,nchl,1,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_001/config.yaml,61c08966474b56dd6b98017a698cbb37b8b727f4a69ae24d377b42e027741555,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_001,complete,500,1.7492571631149005,False
thrower__biped__nchl__seed_002,final,Thrower-v0,biped,nchl,2,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_002/config.yaml,d80ec06808ec47fdf5b72777017b12eafdb3c945892b323b16599af5b95527ee,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_002,complete,500,1.6588876236378958,False
thrower__biped__nchl__seed_003,final,Thrower-v0,biped,nchl,3,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_003/config.yaml,57ac6a2fa248a33477e504320336e3b55e66ca312ca9c8c0f68fcf09dad7fbae,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_003,complete,500,1.5609558495602112,False
thrower__biped__nchl__seed_004,final,Thrower-v0,biped,nchl,4,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_004/config.yaml,49d045e37cb26992b0baf20938b565e78c5cd47cb678ec5007a6d626bd4b858f,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_004,complete,500,1.7170559338905769,False
thrower__biped__nchl__seed_005,final,Thrower-v0,biped,nchl,5,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_005/config.yaml,55f9470589187f844cbca3c99c1228d620e3cd3b9f48f2d30134c47f9a10f22c,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_005,complete,500,1.7008564530900703,False
thrower__biped__nchl__seed_006,final,Thrower-v0,biped,nchl,6,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_006/config.yaml,fc393af65600376e2f98ff47e06159dc842b6adfc5910101c29da53f1f9725b5,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_006,complete,500,1.659208626460418,False
thrower__biped__nchl__seed_007,final,Thrower-v0,biped,nchl,7,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_007/config.yaml,16cbc6c4b3eb41025ec2c1e0622e099ad6e12a8dab950cbb6e0e239ec33c78e2,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_007,complete,500,1.7069641652662852,False
thrower__biped__nchl__seed_008,final,Thrower-v0,biped,nchl,8,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_008/config.yaml,89479f2c5e55b30dfa240041e89c07044bd88e4c380d9b52a4635807282e3882,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_008,complete,500,1.4759467860521458,False
thrower__biped__nchl__seed_009,final,Thrower-v0,biped,nchl,9,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_009/config.yaml,98722ce097a22114dfda873eacbddad1a417b8e2e5716ed9a13401116eaf3ce4,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/biped/nchl/seed_009,complete,500,1.5281516696376116,False
thrower__thrower_arm__static__seed_000,final,Thrower-v0,thrower_arm,static,0,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_000/config.yaml,6ece6d25342b6b98baf4ceb7df4ee0fb1adca2cc73c300e75f5fc41b611155cb,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_000,complete,500,6.184064967247208,False
thrower__thrower_arm__static__seed_001,final,Thrower-v0,thrower_arm,static,1,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_001/config.yaml,46e767f4e37f17b200b32ec4ad88ebc2ce50020bd4e4a456e9b9b8f8dad12a2c,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_001,complete,500,3.4193802560567907,False
thrower__thrower_arm__static__seed_002,final,Thrower-v0,thrower_arm,static,2,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_002/config.yaml,1df60a7c62887d6eee069f8bfab8f2c47c9bcea99bdb8b5155e45b8ba7400be8,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_002,complete,500,3.3386428468756417,False
thrower__thrower_arm__static__seed_003,final,Thrower-v0,thrower_arm,static,3,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_003/config.yaml,c95209fe44a5983bdc5726497bb9b6962eed5764ed119cd29bef7c4deaea1b1e,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_003,complete,500,4.444024351573179,False
thrower__thrower_arm__static__seed_004,final,Thrower-v0,thrower_arm,static,4,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_004/config.yaml,b06f28efcacfec3b07cdba209fba942ea3cab7698aa073dcdc8d05184f97c944,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_004,complete,500,6.1468586398868235,False
thrower__thrower_arm__static__seed_005,final,Thrower-v0,thrower_arm,static,5,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_005/config.yaml,0064e07613b39b0530b3642f86795ded55f91ce48b9556495aaaaac138946111,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_005,complete,500,3.3889496686920446,False
thrower__thrower_arm__static__seed_006,final,Thrower-v0,thrower_arm,static,6,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_006/config.yaml,bc316b167c5f36fda1a0a24a6a99c16322d9a7aadfc000014e7dfaa729d79a3e,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_006,complete,500,3.4009116092928484,False
thrower__thrower_arm__static__seed_007,final,Thrower-v0,thrower_arm,static,7,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_007/config.yaml,8e7330b99b404d7b495394d15dbcf66d01526a3d5a2e805279242cde8f3f82fc,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_007,complete,500,4.404721461115495,False
thrower__thrower_arm__static__seed_008,final,Thrower-v0,thrower_arm,static,8,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_008/config.yaml,458a7d7d8c4a385f29200375549ec758d80103986b2f8c128bfa589f608dbaeb,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_008,complete,500,3.3236783478214944,True
thrower__thrower_arm__static__seed_009,final,Thrower-v0,thrower_arm,static,9,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_009/config.yaml,1397c892eb06862c0f0ee6a1b1e24e5df29eda7740d7e3d746eeb6d5d63e44c5,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/static/seed_009,complete,500,6.1920792149685155,False
thrower__thrower_arm__nchl__seed_000,final,Thrower-v0,thrower_arm,nchl,0,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_000/config.yaml,fc922ac142f7558d012c1f4fa556dbe2f5f0a6ce1a26bc38380c596e3b55d056,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_000,complete,500,3.8417600668626215,False
thrower__thrower_arm__nchl__seed_001,final,Thrower-v0,thrower_arm,nchl,1,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_001/config.yaml,ad8a66363c20bb385a6a9364528f0810583350313bfc874a6ae9af5427f03e68,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_001,complete,500,4.327021616046726,False
thrower__thrower_arm__nchl__seed_002,final,Thrower-v0,thrower_arm,nchl,2,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_002/config.yaml,c0fe4c66e1739f91e800330d9e044e63dc94d647b7892238bca5ee91edd392a3,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_002,complete,500,1.9886435342492532,False
thrower__thrower_arm__nchl__seed_003,final,Thrower-v0,thrower_arm,nchl,3,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_003/config.yaml,0d1a38b7c1b7fbd84b87338d3134b3959c99f77cd6ee0dd022a8d860732cf540,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_003,complete,500,4.10224794686991,False
thrower__thrower_arm__nchl__seed_004,final,Thrower-v0,thrower_arm,nchl,4,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_004/config.yaml,cd4ef82ef3b8c891e536517c06f0ca37ddb49fb9172e181caaa3a445f9fa7729,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_004,complete,500,3.4195623632919663,False
thrower__thrower_arm__nchl__seed_005,final,Thrower-v0,thrower_arm,nchl,5,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_005/config.yaml,497c82087fa58f76676013c55b4ae00785376422cdfe0167fb69b6f2d2c1f4b2,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_005,complete,500,3.377871196444449,False
thrower__thrower_arm__nchl__seed_006,final,Thrower-v0,thrower_arm,nchl,6,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_006/config.yaml,0c31b284048474b449e93dd529ccab657f1c55da1a3e10b8a9791d342fb87094,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_006,complete,500,2.5910293528989405,False
thrower__thrower_arm__nchl__seed_007,final,Thrower-v0,thrower_arm,nchl,7,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_007/config.yaml,691cd3937c649ebeaf7594b7d1b9612b79c9a70122cd1b677ce5f67cb5b21c91,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_007,complete,500,3.325000521022639,False
thrower__thrower_arm__nchl__seed_008,final,Thrower-v0,thrower_arm,nchl,8,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_008/config.yaml,b2b4e331fbf1c0491321ab933836530d78932ad701d914ca63de58b7553f5a08,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_008,complete,500,3.8196147219013787,False
thrower__thrower_arm__nchl__seed_009,final,Thrower-v0,thrower_arm,nchl,9,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_009/config.yaml,064a520a9f389cf91a9ee5b96699dd01f6447dcca7f78e612d01b157414d6cf4,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/thrower/thrower_arm/nchl/seed_009,complete,500,4.085418946500428,False
