run_id,source_run,config_digest,genome_sha256,training_seed,analysis_index,environment_seed,controller_seed,task,morphology,controller,hidden_sizes,episode_length,weight_drift_rms,plasticity_path_length,mean_update_rms,peak_update_rms,peak_update_normalized_time,initial_weight_rms,final_weight_rms
carrier__biped__nchl__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_008,ad265df0c69f27ccea7fb58a3c9ec91b1fa68e9775fc9f92d27b0e8694f4d3d8,2d6fa1e9e4d74132ed75f6f063ca7a6db4b210a7f8cb25a88cd7cce8fe390fac,8,1,8169066096088904802,2410012360361453569,Carrier-v0,biped,nchl,"(44,)",500,103.24417216906092,115.86747574026151,0.23173495148052303,0.3239467550842122,0.3166332665330661,0.056757106559011415,103.24460218553153
carrier__biped__nchl__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_008,ad265df0c69f27ccea7fb58a3c9ec91b1fa68e9775fc9f92d27b0e8694f4d3d8,2d6fa1e9e4d74132ed75f6f063ca7a6db4b210a7f8cb25a88cd7cce8fe390fac,8,2,1688151127694054410,5098444150450504360,Carrier-v0,biped,nchl,"(44,)",500,101.69046653621571,114.8386277719547,0.22967725554390941,0.308181879797405,0.2925851703406814,0.05807681956978263,101.69048951555666
carrier__biped__nchl__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_009,c1aac2e2d985f35c2aed40f3b6e71308304409cd7f9dbaf26bc19dc41617ecbf,35ea2800a1989ba1b1450cdff63bba4b79346025dfd6b3e10a8f40dbd7acf195,9,0,8469251633518957484,5579477484601834272,Carrier-v0,biped,nchl,"(44,)",500,96.61448093536724,116.01926855732734,0.23203853711465466,0.32590478033576575,0.14428857715430862,0.05696215672451468,96.61388435866324
carrier__biped__nchl__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_009,c1aac2e2d985f35c2aed40f3b6e71308304409cd7f9dbaf26bc19dc41617ecbf,35ea2800a1989ba1b1450cdff63bba4b79346025dfd6b3e10a8f40dbd7acf195,9,1,5415548583552718452,3538497439875268043,Carrier-v0,biped,nchl,"(44,)",500,95.04389398133577,115.7245129432777,0.23144902588655542,0.31159235555466785,0.18637274549098196,0.05685386452032765,95.04317785595413
carrier__biped__nchl__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_009,c1aac2e2d985f35c2aed40f3b6e71308304409cd7f9dbaf26bc19dc41617ecbf,35ea2800a1989ba1b1450cdff63bba4b79346025dfd6b3e10a8f40dbd7acf195,9,2,6075971192560964690,5235945277139461518,Carrier-v0,biped,nchl,"(44,)",500,96.53816668623952,115.99488710624234,0.23198977421248468,0.31567099216890554,0.19238476953907815,0.05728848270593419,96.53802433442655
jumper__biped__static__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_000,2ea7f4d6430209eea15ca2d735cc2a545f240d7d69db5fe0ce0e89cfe0306769,c576dc4ec4b1fa1ecc8749d59ad3ba36fdb388ab0e53cd1c33a78ad34cd9b7a0,0,0,4940322620982477041,3023897764847979143,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.0512125216959947,1.0512125216959947
jumper__biped__static__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_000,2ea7f4d6430209eea15ca2d735cc2a545f240d7d69db5fe0ce0e89cfe0306769,c576dc4ec4b1fa1ecc8749d59ad3ba36fdb388ab0e53cd1c33a78ad34cd9b7a0,0,1,530078296572617688,6966882572876332860,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.0512125216959947,1.0512125216959947
jumper__biped__static__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_000,2ea7f4d6430209eea15ca2d735cc2a545f240d7d69db5fe0ce0e89cfe0306769,c576dc4ec4b1fa1ecc8749d59ad3ba36fdb388ab0e53cd1c33a78ad34cd9b7a0,0,2,7210830791768759910,3424438756091539107,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.0512125216959947,1.0512125216959947
jumper__biped__static__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_001,7991e3de365329ae877fc9cdd8e73a524f0e712cc76a81c558333b671d837a02,6dcd9242d079410a333fa84b170c1f15e558a937ee3ba2154db34bf8214dcf43,1,0,5232325836976384581,7172422899355977572,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.1159719354699436,1.1159719354699436
jumper__biped__static__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_001,7991e3de365329ae877fc9cdd8e73a524f0e712cc76a81c558333b671d837a02,6dcd9242d079410a333fa84b170c1f15e558a937ee3ba2154db34bf8214dcf43,1,1,3184075494390970209,9147161066225580108,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.1159719354699436,1.1159719354699436
jumper__biped__static__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_001,7991e3de365329ae877fc9cdd8e73a524f0e712cc76a81c558333b671d837a02,6dcd9242d079410a333fa84b170c1f15e558a937ee3ba2154db34bf8214dcf43,1,2,6337936886056088,9019669384804417704,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.1159719354699436,1.1159719354699436
jumper__biped__static__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_002,34c102789e3b93aa2cee80a754a7d11a954626a953e5f66fa4bec8513b19d5de,e8ed92ca78f65f5f26707644a27b5804acb5fb343746f53897026e16b3dea4fa,2,0,4709125304908105630,1244304497912131803,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.3574829065282723,1.3574829065282723
jumper__biped__static__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_002,34c102789e3b93aa2cee80a754a7d11a954626a953e5f66fa4bec8513b19d5de,e8ed92ca78f65f5f26707644a27b5804acb5fb343746f53897026e16b3dea4fa,2,1,6789895730674132307,2935584579999248951,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.3574829065282723,1.3574829065282723
jumper__biped__static__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_002,34c102789e3b93aa2cee80a754a7d11a954626a953e5f66fa4bec8513b19d5de,e8ed92ca78f65f5f26707644a27b5804acb5fb343746f53897026e16b3dea4fa,2,2,2298876442789069326,7237655472595637189,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.3574829065282723,1.3574829065282723
jumper__biped__static__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_003,db455981d4b74b4bd51aec3f36a880cfffab1a13397dbde40afbb06363271fae,7272a88d56cffdafeb1b856935c3a3383732f8c5aeb59de6d331811c9a8e54f3,3,0,6875887065855152501,8328361779180904825,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,0.7160098096935167,0.7160098096935167
jumper__biped__static__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_003,db455981d4b74b4bd51aec3f36a880cfffab1a13397dbde40afbb06363271fae,7272a88d56cffdafeb1b856935c3a3383732f8c5aeb59de6d331811c9a8e54f3,3,1,2344851983452959862,6171704884853545157,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,0.7160098096935167,0.7160098096935167
jumper__biped__static__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_003,db455981d4b74b4bd51aec3f36a880cfffab1a13397dbde40afbb06363271fae,7272a88d56cffdafeb1b856935c3a3383732f8c5aeb59de6d331811c9a8e54f3,3,2,3189270387817152734,2268335290108042879,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,0.7160098096935167,0.7160098096935167
jumper__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_004,5aff64f671cfe2dfdadd64d38bca80967df7026c419b68df30d01b204d0541d9,a76dfce6251817e329e7d5558e757ec5869f62cf9b55fd395c0435a9bcaea1a6,4,0,4675618027918977294,6264005447694142635,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,0.89563659082184,0.89563659082184
jumper__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_004,5aff64f671cfe2dfdadd64d38bca80967df7026c419b68df30d01b204d0541d9,a76dfce6251817e329e7d5558e757ec5869f62cf9b55fd395c0435a9bcaea1a6,4,1,1776748932738538903,3330744174114140836,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,0.89563659082184,0.89563659082184
jumper__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_004,5aff64f671cfe2dfdadd64d38bca80967df7026c419b68df30d01b204d0541d9,a76dfce6251817e329e7d5558e757ec5869f62cf9b55fd395c0435a9bcaea1a6,4,2,1844154726293175647,4425154243183907800,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,0.89563659082184,0.89563659082184
jumper__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_005,fe7da90b51997cb80cd640a745f5d8b9c8c3f74d53079b2374d144ec903eb8a1,00fd44780c75fc2bf82a6562ae300a72a946e6717513936cfaabbde7a51ed7f5,5,0,6537336262564968459,5568806234066008283,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.3226320085053997,1.3226320085053997
jumper__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_005,fe7da90b51997cb80cd640a745f5d8b9c8c3f74d53079b2374d144ec903eb8a1,00fd44780c75fc2bf82a6562ae300a72a946e6717513936cfaabbde7a51ed7f5,5,1,7847246716821455116,5175985587420486963,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.3226320085053997,1.3226320085053997
jumper__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_005,fe7da90b51997cb80cd640a745f5d8b9c8c3f74d53079b2374d144ec903eb8a1,00fd44780c75fc2bf82a6562ae300a72a946e6717513936cfaabbde7a51ed7f5,5,2,8874890859321386193,4629262467755900572,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.3226320085053997,1.3226320085053997
jumper__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_006,908d5e0947b1e06cc4b56a682b99aa149e7dcfbad3d699e3c844151a7b9e0fc8,4951aac24c35cf8ca173d889d10479f159c282272e3788263389d13881c9532a,6,0,4697810511805331226,1837341966890607914,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.091599345629185,1.091599345629185
jumper__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_006,908d5e0947b1e06cc4b56a682b99aa149e7dcfbad3d699e3c844151a7b9e0fc8,4951aac24c35cf8ca173d889d10479f159c282272e3788263389d13881c9532a,6,1,212357942801270703,7001556810303355477,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.091599345629185,1.091599345629185
jumper__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_006,908d5e0947b1e06cc4b56a682b99aa149e7dcfbad3d699e3c844151a7b9e0fc8,4951aac24c35cf8ca173d889d10479f159c282272e3788263389d13881c9532a,6,2,9197516287707139064,7789448062882196537,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.091599345629185,1.091599345629185
jumper__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_007,704e9cab57822d8db97108fceb2bc5ea665c40eb040480779910087ab1071f08,209c9d136b56592d5a1c75cf24ebb895da1333ba9524c8d6e34b531c78e08d50,7,0,7273538705011962834,3327181185902024434,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.1681652417881867,1.1681652417881867
jumper__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_007,704e9cab57822d8db97108fceb2bc5ea665c40eb040480779910087ab1071f08,209c9d136b56592d5a1c75cf24ebb895da1333ba9524c8d6e34b531c78e08d50,7,1,219581318861383269,6126904072154767176,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.1681652417881867,1.1681652417881867
jumper__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_007,704e9cab57822d8db97108fceb2bc5ea665c40eb040480779910087ab1071f08,209c9d136b56592d5a1c75cf24ebb895da1333ba9524c8d6e34b531c78e08d50,7,2,7655123995385766933,8050610523573754527,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.1681652417881867,1.1681652417881867
jumper__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_008,4d3d3c98b1f56896bd067218a95e7297ef5c50d1653b0b5c8defe61ed350cc3a,f53bc3237be5baea0ff0a631a3dfb0bff749693ddc66e026427ad9708c855162,8,0,4480449054597749916,4714160801966532834,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.2315651332986361,1.2315651332986361
jumper__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_008,4d3d3c98b1f56896bd067218a95e7297ef5c50d1653b0b5c8defe61ed350cc3a,f53bc3237be5baea0ff0a631a3dfb0bff749693ddc66e026427ad9708c855162,8,1,8169066096088904802,2410012360361453569,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.2315651332986361,1.2315651332986361
jumper__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_008,4d3d3c98b1f56896bd067218a95e7297ef5c50d1653b0b5c8defe61ed350cc3a,f53bc3237be5baea0ff0a631a3dfb0bff749693ddc66e026427ad9708c855162,8,2,1688151127694054410,5098444150450504360,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.2315651332986361,1.2315651332986361
jumper__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_009,26dc2708932098cfdc86320ad3008f1281a757efda869ffc3b96162a2064b435,54fe29051620bb37978d000cc4aed122f820be84f9111ecfeee9959d2ae69ed2,9,0,8469251633518957484,5579477484601834272,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.3045297621540617,1.3045297621540617
jumper__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_009,26dc2708932098cfdc86320ad3008f1281a757efda869ffc3b96162a2064b435,54fe29051620bb37978d000cc4aed122f820be84f9111ecfeee9959d2ae69ed2,9,1,5415548583552718452,3538497439875268043,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.3045297621540617,1.3045297621540617
jumper__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_009,26dc2708932098cfdc86320ad3008f1281a757efda869ffc3b96162a2064b435,54fe29051620bb37978d000cc4aed122f820be84f9111ecfeee9959d2ae69ed2,9,2,6075971192560964690,5235945277139461518,Jumper-v0,biped,static,"(45,)",500,0.0,0.0,0.0,0.0,0.0,1.3045297621540617,1.3045297621540617
jumper__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_000,872315b412cee97f007c35ed1fff6f53dfb4a69da57fc5eabde7fd62939bbe6b,c032dac4c80c8952cf42085032833ed24c20537b90f0dfb02b608c17a26b9c34,0,0,4940322620982477041,3023897764847979143,Jumper-v0,biped,nchl,"(45,)",500,76.20039473657064,77.29189200760071,0.15458378401520143,0.15892114605825008,0.6292585170340681,0.05673788118982413,76.20056140756387
jumper__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_000,872315b412cee97f007c35ed1fff6f53dfb4a69da57fc5eabde7fd62939bbe6b,c032dac4c80c8952cf42085032833ed24c20537b90f0dfb02b608c17a26b9c34,0,1,530078296572617688,6966882572876332860,Jumper-v0,biped,nchl,"(45,)",500,76.0944525448391,77.24998573923061,0.15449997147846123,0.15852647550750143,0.8637274549098196,0.05733723618629241,76.09559657147564
jumper__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_000,872315b412cee97f007c35ed1fff6f53dfb4a69da57fc5eabde7fd62939bbe6b,c032dac4c80c8952cf42085032833ed24c20537b90f0dfb02b608c17a26b9c34,0,2,7210830791768759910,3424438756091539107,Jumper-v0,biped,nchl,"(45,)",500,76.00200281353199,77.24616880418856,0.1544923376083771,0.15883137143697582,0.8276553106212425,0.057210750362832304,76.00106821993931
jumper__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_001,2d7488e64d9132742d6e7e9a1270351f534764b5c243f88632db05f034f7af03,a977f292cca1bada2a3bed271cb86be96dff1e11bc5d91d20276ec85a97ac940,1,0,5232325836976384581,7172422899355977572,Jumper-v0,biped,nchl,"(45,)",500,82.39066707308798,82.99750724136545,0.1659950144827309,0.1743449837514014,1.0,0.0578528810322855,82.39034809145609
jumper__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_001,2d7488e64d9132742d6e7e9a1270351f534764b5c243f88632db05f034f7af03,a977f292cca1bada2a3bed271cb86be96dff1e11bc5d91d20276ec85a97ac940,1,1,3184075494390970209,9147161066225580108,Jumper-v0,biped,nchl,"(45,)",500,82.4635612441776,82.98218662512396,0.1659643732502479,0.16863345166490282,0.9859719438877755,0.057852239740878546,82.46339785323497
jumper__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_001,2d7488e64d9132742d6e7e9a1270351f534764b5c243f88632db05f034f7af03,a977f292cca1bada2a3bed271cb86be96dff1e11bc5d91d20276ec85a97ac940,1,2,6337936886056088,9019669384804417704,Jumper-v0,biped,nchl,"(45,)",500,81.30764336850098,83.26612251244637,0.16653224502489275,0.20655221066638108,0.9739478957915831,0.05718918187598518,81.30668943776976
jumper__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_002,8dfeba175fb7eb5c4af1378c5bb8b090486ea3a9266700a74aa62655d39623f8,30180489815d5f1159bd8494e59d0acf98f8fdfbee4f8173c93219a2785eea60,2,0,4709125304908105630,1244304497912131803,Jumper-v0,biped,nchl,"(45,)",500,119.06778803836988,120.89405738572844,0.2417881147714569,0.26206800089043963,0.03807615230460922,0.05693552897049562,119.06682207894877
jumper__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_002,8dfeba175fb7eb5c4af1378c5bb8b090486ea3a9266700a74aa62655d39623f8,30180489815d5f1159bd8494e59d0acf98f8fdfbee4f8173c93219a2785eea60,2,1,6789895730674132307,2935584579999248951,Jumper-v0,biped,nchl,"(45,)",500,119.20878066471505,120.39791016527808,0.24079582033055616,0.2529093398101991,0.9198396793587175,0.05831524741915983,119.20872129217304
jumper__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_002,8dfeba175fb7eb5c4af1378c5bb8b090486ea3a9266700a74aa62655d39623f8,30180489815d5f1159bd8494e59d0acf98f8fdfbee4f8173c93219a2785eea60,2,2,2298876442789069326,7237655472595637189,Jumper-v0,biped,nchl,"(45,)",500,119.18822005021387,120.56997056182502,0.24113994112365003,0.253222498543123,0.9138276553106213,0.05716099371550595,119.1889425881518
jumper__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_003,b7330d259859e51fa161413a9d13b9589759e4bfac05cedcac337b8322db95ce,c83d9b59199c471dfea7cadf24ed3dbe0c4072c6717f8ea7a4745a42a3871814,3,0,6875887065855152501,8328361779180904825,Jumper-v0,biped,nchl,"(45,)",500,49.73148422983156,50.55411754200728,0.10110823508401456,0.10812872150241336,0.6492985971943888,0.058012999134732214,49.73181458684187
jumper__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_003,b7330d259859e51fa161413a9d13b9589759e4bfac05cedcac337b8322db95ce,c83d9b59199c471dfea7cadf24ed3dbe0c4072c6717f8ea7a4745a42a3871814,3,1,2344851983452959862,6171704884853545157,Jumper-v0,biped,nchl,"(45,)",500,49.658854504169746,50.46211515382317,0.10092423030764634,0.12057839555896742,1.0,0.05759150522479173,49.65883694295347
jumper__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_003,b7330d259859e51fa161413a9d13b9589759e4bfac05cedcac337b8322db95ce,c83d9b59199c471dfea7cadf24ed3dbe0c4072c6717f8ea7a4745a42a3871814,3,2,3189270387817152734,2268335290108042879,Jumper-v0,biped,nchl,"(45,)",500,49.493361950436395,50.571106740021776,0.10114221348004356,0.12089810684871924,0.9599198396793587,0.057392924044539016,49.492778934961464
jumper__biped__nchl__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_004,3d170b303eb034a44dff579fb2b38138922d597102744ab15a96df0b98f3621e,ed9e12edd4d9b8b752389d72f9530eed6f881f57b33975a4d726944c2899ff70,4,0,4675618027918977294,6264005447694142635,Jumper-v0,biped,nchl,"(45,)",500,109.03713266260998,109.83507583777026,0.21967015167554052,0.22322488778220304,0.8557114228456913,0.057116616202313474,109.03772675347835
jumper__biped__nchl__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_004,3d170b303eb034a44dff579fb2b38138922d597102744ab15a96df0b98f3621e,ed9e12edd4d9b8b752389d72f9530eed6f881f57b33975a4d726944c2899ff70,4,1,1776748932738538903,3330744174114140836,Jumper-v0,biped,nchl,"(45,)",500,108.33434408824118,109.95960618444384,0.21991921236888767,0.2289530150998228,0.875751503006012,0.05772435094828522,108.33515824383713
jumper__biped__nchl__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_004,3d170b303eb034a44dff579fb2b38138922d597102744ab15a96df0b98f3621e,ed9e12edd4d9b8b752389d72f9530eed6f881f57b33975a4d726944c2899ff70,4,2,1844154726293175647,4425154243183907800,Jumper-v0,biped,nchl,"(45,)",500,108.7323286728397,109.7731494310723,0.2195462988621446,0.2291544601699887,0.9959919839679359,0.05801490617822259,108.73337563416788
jumper__biped__nchl__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_005,4d326e23ecf3d532353d23b80bf92ab5c762bcdbed32c4a7962b4dda18522331,f2f171e0fd5ef74e5adfb4840871cafb6e76082e6fe5b7eca344fdc8014555c5,5,0,6537336262564968459,5568806234066008283,Jumper-v0,biped,nchl,"(45,)",500,106.93242388218133,108.72359958108581,0.21744719916217162,0.2633412522071385,0.9498997995991983,0.057503052280047436,106.93277402589766
jumper__biped__nchl__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_005,4d326e23ecf3d532353d23b80bf92ab5c762bcdbed32c4a7962b4dda18522331,f2f171e0fd5ef74e5adfb4840871cafb6e76082e6fe5b7eca344fdc8014555c5,5,1,7847246716821455116,5175985587420486963,Jumper-v0,biped,nchl,"(45,)",500,106.51601230584922,110.37441291763264,0.22074882583526528,0.4313263663544725,0.9719438877755511,0.05697024600952017,106.51818915738961
jumper__biped__nchl__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_005,4d326e23ecf3d532353d23b80bf92ab5c762bcdbed32c4a7962b4dda18522331,f2f171e0fd5ef74e5adfb4840871cafb6e76082e6fe5b7eca344fdc8014555c5,5,2,8874890859321386193,4629262467755900572,Jumper-v0,biped,nchl,"(45,)",500,104.04006723719732,111.45928112694267,0.22291856225388534,0.3931681707963789,0.8817635270541082,0.056625116666294814,104.03866272669111
jumper__biped__nchl__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_006,e581d803244e54df0bab78f078df05708a68027df13e734952b5fc1de4915b7f,0cc26d62cc86c7192a261d4229196f8f376d7bf89c2b46336cd51bedfd0f328f,6,0,4697810511805331226,1837341966890607914,Jumper-v0,biped,nchl,"(45,)",500,117.16680140930832,118.57739079370087,0.23715478158740175,0.2517556974399529,0.9839679358717435,0.05801260830733693,117.16685190690967
jumper__biped__nchl__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_006,e581d803244e54df0bab78f078df05708a68027df13e734952b5fc1de4915b7f,0cc26d62cc86c7192a261d4229196f8f376d7bf89c2b46336cd51bedfd0f328f,6,1,212357942801270703,7001556810303355477,Jumper-v0,biped,nchl,"(45,)",500,117.20239264565306,118.52338220863817,0.23704676441727635,0.25245203945101835,0.9899799599198397,0.05770309626009511,117.2001732980829
jumper__biped__nchl__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_006,e581d803244e54df0bab78f078df05708a68027df13e734952b5fc1de4915b7f,0cc26d62cc86c7192a261d4229196f8f376d7bf89c2b46336cd51bedfd0f328f,6,2,9197516287707139064,7789448062882196537,Jumper-v0,biped,nchl,"(45,)",500,117.34704784483988,118.55554749020733,0.23711109498041466,0.25241814675613755,0.9959919839679359,0.05767191779783365,117.34792201199444
jumper__biped__nchl__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_007,9d38fb066983b9e715bc2130dbce759c2b50aa4d458452aeaae5656f36c5bbf5,63cdf755037e5a2006a1a382e443831214d30b290602cf1e57beb60634630920,7,0,7273538705011962834,3327181185902024434,Jumper-v0,biped,nchl,"(45,)",500,51.8026613654554,51.9345660889916,0.1038691321779832,0.10507847380153082,0.9519038076152304,0.05732446923603235,51.80505696326589
