run_id,source_run,config_digest,genome_sha256,training_seed,analysis_index,environment_seed,controller_seed,task,morphology,controller,hidden_sizes,episode_length,trace_path
carrier__biped__nchl__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_005,59576d974c40b5d6b64196be05d1cbb1da4280930f2f42a519aee7be5e9074e3,0680c604b12c78632dccecc9209649a3a7dced147bfcb9ba197dae4d141d960f,5,2,8874890859321386193,4629262467755900572,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train005_analysis02.npz
carrier__biped__nchl__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_006,5c7ed5b35412f661a01011a05217ec60a319583f52660088f2aa311eaa0ccaa4,f9a37017632a26ea96b8231039666b991b98f0666e75826a5b98e292632c3d53,6,0,4697810511805331226,1837341966890607914,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train006_analysis00.npz
carrier__biped__nchl__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_006,5c7ed5b35412f661a01011a05217ec60a319583f52660088f2aa311eaa0ccaa4,f9a37017632a26ea96b8231039666b991b98f0666e75826a5b98e292632c3d53,6,1,212357942801270703,7001556810303355477,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train006_analysis01.npz
carrier__biped__nchl__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_006,5c7ed5b35412f661a01011a05217ec60a319583f52660088f2aa311eaa0ccaa4,f9a37017632a26ea96b8231039666b991b98f0666e75826a5b98e292632c3d53,6,2,9197516287707139064,7789448062882196537,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train006_analysis02.npz
carrier__biped__nchl__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_007,3ed6918f77319552df9435be1863d69c413ca688a3729a33fe31775171199a4e,287249010693f650dc0c24582c034eb5ba7887793a2b526de28caf3766738ef5,7,0,7273538705011962834,3327181185902024434,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train007_analysis00.npz
carrier__biped__nchl__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_007,3ed6918f77319552df9435be1863d69c413ca688a3729a33fe31775171199a4e,287249010693f650dc0c24582c034eb5ba7887793a2b526de28caf3766738ef5,7,1,219581318861383269,6126904072154767176,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train007_analysis01.npz
carrier__biped__nchl__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_007,3ed6918f77319552df9435be1863d69c413ca688a3729a33fe31775171199a4e,287249010693f650dc0c24582c034eb5ba7887793a2b526de28caf3766738ef5,7,2,7655123995385766933,8050610523573754527,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train007_analysis02.npz
carrier__biped__nchl__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_008,ad265df0c69f27ccea7fb58a3c9ec91b1fa68e9775fc9f92d27b0e8694f4d3d8,2d6fa1e9e4d74132ed75f6f063ca7a6db4b210a7f8cb25a88cd7cce8fe390fac,8,0,4480449054597749916,4714160801966532834,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train008_analysis00.npz
carrier__biped__nchl__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_008,ad265df0c69f27ccea7fb58a3c9ec91b1fa68e9775fc9f92d27b0e8694f4d3d8,2d6fa1e9e4d74132ed75f6f063ca7a6db4b210a7f8cb25a88cd7cce8fe390fac,8,1,8169066096088904802,2410012360361453569,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train008_analysis01.npz
carrier__biped__nchl__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_008,ad265df0c69f27ccea7fb58a3c9ec91b1fa68e9775fc9f92d27b0e8694f4d3d8,2d6fa1e9e4d74132ed75f6f063ca7a6db4b210a7f8cb25a88cd7cce8fe390fac,8,2,1688151127694054410,5098444150450504360,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train008_analysis02.npz
carrier__biped__nchl__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_009,c1aac2e2d985f35c2aed40f3b6e71308304409cd7f9dbaf26bc19dc41617ecbf,35ea2800a1989ba1b1450cdff63bba4b79346025dfd6b3e10a8f40dbd7acf195,9,0,8469251633518957484,5579477484601834272,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train009_analysis00.npz
carrier__biped__nchl__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_009,c1aac2e2d985f35c2aed40f3b6e71308304409cd7f9dbaf26bc19dc41617ecbf,35ea2800a1989ba1b1450cdff63bba4b79346025dfd6b3e10a8f40dbd7acf195,9,1,5415548583552718452,3538497439875268043,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train009_analysis01.npz
carrier__biped__nchl__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_009,c1aac2e2d985f35c2aed40f3b6e71308304409cd7f9dbaf26bc19dc41617ecbf,35ea2800a1989ba1b1450cdff63bba4b79346025dfd6b3e10a8f40dbd7acf195,9,2,6075971192560964690,5235945277139461518,Carrier-v0,biped,nchl,"(44,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Carrier-v0_biped_nchl_train009_analysis02.npz
jumper__biped__static__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_000,2ea7f4d6430209eea15ca2d735cc2a545f240d7d69db5fe0ce0e89cfe0306769,c576dc4ec4b1fa1ecc8749d59ad3ba36fdb388ab0e53cd1c33a78ad34cd9b7a0,0,0,4940322620982477041,3023897764847979143,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train000_analysis00.npz
jumper__biped__static__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_000,2ea7f4d6430209eea15ca2d735cc2a545f240d7d69db5fe0ce0e89cfe0306769,c576dc4ec4b1fa1ecc8749d59ad3ba36fdb388ab0e53cd1c33a78ad34cd9b7a0,0,1,530078296572617688,6966882572876332860,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train000_analysis01.npz
jumper__biped__static__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_000,2ea7f4d6430209eea15ca2d735cc2a545f240d7d69db5fe0ce0e89cfe0306769,c576dc4ec4b1fa1ecc8749d59ad3ba36fdb388ab0e53cd1c33a78ad34cd9b7a0,0,2,7210830791768759910,3424438756091539107,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train000_analysis02.npz
jumper__biped__static__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_001,7991e3de365329ae877fc9cdd8e73a524f0e712cc76a81c558333b671d837a02,6dcd9242d079410a333fa84b170c1f15e558a937ee3ba2154db34bf8214dcf43,1,0,5232325836976384581,7172422899355977572,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train001_analysis00.npz
jumper__biped__static__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_001,7991e3de365329ae877fc9cdd8e73a524f0e712cc76a81c558333b671d837a02,6dcd9242d079410a333fa84b170c1f15e558a937ee3ba2154db34bf8214dcf43,1,1,3184075494390970209,9147161066225580108,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train001_analysis01.npz
jumper__biped__static__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_001,7991e3de365329ae877fc9cdd8e73a524f0e712cc76a81c558333b671d837a02,6dcd9242d079410a333fa84b170c1f15e558a937ee3ba2154db34bf8214dcf43,1,2,6337936886056088,9019669384804417704,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train001_analysis02.npz
jumper__biped__static__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_002,34c102789e3b93aa2cee80a754a7d11a954626a953e5f66fa4bec8513b19d5de,e8ed92ca78f65f5f26707644a27b5804acb5fb343746f53897026e16b3dea4fa,2,0,4709125304908105630,1244304497912131803,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train002_analysis00.npz
jumper__biped__static__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_002,34c102789e3b93aa2cee80a754a7d11a954626a953e5f66fa4bec8513b19d5de,e8ed92ca78f65f5f26707644a27b5804acb5fb343746f53897026e16b3dea4fa,2,1,6789895730674132307,2935584579999248951,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train002_analysis01.npz
jumper__biped__static__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_002,34c102789e3b93aa2cee80a754a7d11a954626a953e5f66fa4bec8513b19d5de,e8ed92ca78f65f5f26707644a27b5804acb5fb343746f53897026e16b3dea4fa,2,2,2298876442789069326,7237655472595637189,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train002_analysis02.npz
jumper__biped__static__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_003,db455981d4b74b4bd51aec3f36a880cfffab1a13397dbde40afbb06363271fae,7272a88d56cffdafeb1b856935c3a3383732f8c5aeb59de6d331811c9a8e54f3,3,0,6875887065855152501,8328361779180904825,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train003_analysis00.npz
jumper__biped__static__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_003,db455981d4b74b4bd51aec3f36a880cfffab1a13397dbde40afbb06363271fae,7272a88d56cffdafeb1b856935c3a3383732f8c5aeb59de6d331811c9a8e54f3,3,1,2344851983452959862,6171704884853545157,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train003_analysis01.npz
jumper__biped__static__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_003,db455981d4b74b4bd51aec3f36a880cfffab1a13397dbde40afbb06363271fae,7272a88d56cffdafeb1b856935c3a3383732f8c5aeb59de6d331811c9a8e54f3,3,2,3189270387817152734,2268335290108042879,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train003_analysis02.npz
jumper__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_004,5aff64f671cfe2dfdadd64d38bca80967df7026c419b68df30d01b204d0541d9,a76dfce6251817e329e7d5558e757ec5869f62cf9b55fd395c0435a9bcaea1a6,4,0,4675618027918977294,6264005447694142635,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train004_analysis00.npz
jumper__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_004,5aff64f671cfe2dfdadd64d38bca80967df7026c419b68df30d01b204d0541d9,a76dfce6251817e329e7d5558e757ec5869f62cf9b55fd395c0435a9bcaea1a6,4,1,1776748932738538903,3330744174114140836,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train004_analysis01.npz
jumper__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_004,5aff64f671cfe2dfdadd64d38bca80967df7026c419b68df30d01b204d0541d9,a76dfce6251817e329e7d5558e757ec5869f62cf9b55fd395c0435a9bcaea1a6,4,2,1844154726293175647,4425154243183907800,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train004_analysis02.npz
jumper__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_005,fe7da90b51997cb80cd640a745f5d8b9c8c3f74d53079b2374d144ec903eb8a1,00fd44780c75fc2bf82a6562ae300a72a946e6717513936cfaabbde7a51ed7f5,5,0,6537336262564968459,5568806234066008283,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train005_analysis00.npz
jumper__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_005,fe7da90b51997cb80cd640a745f5d8b9c8c3f74d53079b2374d144ec903eb8a1,00fd44780c75fc2bf82a6562ae300a72a946e6717513936cfaabbde7a51ed7f5,5,1,7847246716821455116,5175985587420486963,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train005_analysis01.npz
jumper__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_005,fe7da90b51997cb80cd640a745f5d8b9c8c3f74d53079b2374d144ec903eb8a1,00fd44780c75fc2bf82a6562ae300a72a946e6717513936cfaabbde7a51ed7f5,5,2,8874890859321386193,4629262467755900572,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train005_analysis02.npz
jumper__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_006,908d5e0947b1e06cc4b56a682b99aa149e7dcfbad3d699e3c844151a7b9e0fc8,4951aac24c35cf8ca173d889d10479f159c282272e3788263389d13881c9532a,6,0,4697810511805331226,1837341966890607914,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train006_analysis00.npz
jumper__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_006,908d5e0947b1e06cc4b56a682b99aa149e7dcfbad3d699e3c844151a7b9e0fc8,4951aac24c35cf8ca173d889d10479f159c282272e3788263389d13881c9532a,6,1,212357942801270703,7001556810303355477,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train006_analysis01.npz
jumper__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_006,908d5e0947b1e06cc4b56a682b99aa149e7dcfbad3d699e3c844151a7b9e0fc8,4951aac24c35cf8ca173d889d10479f159c282272e3788263389d13881c9532a,6,2,9197516287707139064,7789448062882196537,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train006_analysis02.npz
jumper__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_007,704e9cab57822d8db97108fceb2bc5ea665c40eb040480779910087ab1071f08,209c9d136b56592d5a1c75cf24ebb895da1333ba9524c8d6e34b531c78e08d50,7,0,7273538705011962834,3327181185902024434,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train007_analysis00.npz
jumper__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_007,704e9cab57822d8db97108fceb2bc5ea665c40eb040480779910087ab1071f08,209c9d136b56592d5a1c75cf24ebb895da1333ba9524c8d6e34b531c78e08d50,7,1,219581318861383269,6126904072154767176,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train007_analysis01.npz
jumper__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_007,704e9cab57822d8db97108fceb2bc5ea665c40eb040480779910087ab1071f08,209c9d136b56592d5a1c75cf24ebb895da1333ba9524c8d6e34b531c78e08d50,7,2,7655123995385766933,8050610523573754527,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train007_analysis02.npz
jumper__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_008,4d3d3c98b1f56896bd067218a95e7297ef5c50d1653b0b5c8defe61ed350cc3a,f53bc3237be5baea0ff0a631a3dfb0bff749693ddc66e026427ad9708c855162,8,0,4480449054597749916,4714160801966532834,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train008_analysis00.npz
jumper__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_008,4d3d3c98b1f56896bd067218a95e7297ef5c50d1653b0b5c8defe61ed350cc3a,f53bc3237be5baea0ff0a631a3dfb0bff749693ddc66e026427ad9708c855162,8,1,8169066096088904802,2410012360361453569,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train008_analysis01.npz
jumper__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_008,4d3d3c98b1f56896bd067218a95e7297ef5c50d1653b0b5c8defe61ed350cc3a,f53bc3237be5baea0ff0a631a3dfb0bff749693ddc66e026427ad9708c855162,8,2,1688151127694054410,5098444150450504360,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train008_analysis02.npz
jumper__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_009,26dc2708932098cfdc86320ad3008f1281a757efda869ffc3b96162a2064b435,54fe29051620bb37978d000cc4aed122f820be84f9111ecfeee9959d2ae69ed2,9,0,8469251633518957484,5579477484601834272,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train009_analysis00.npz
jumper__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_009,26dc2708932098cfdc86320ad3008f1281a757efda869ffc3b96162a2064b435,54fe29051620bb37978d000cc4aed122f820be84f9111ecfeee9959d2ae69ed2,9,1,5415548583552718452,3538497439875268043,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train009_analysis01.npz
jumper__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/static/seed_009,26dc2708932098cfdc86320ad3008f1281a757efda869ffc3b96162a2064b435,54fe29051620bb37978d000cc4aed122f820be84f9111ecfeee9959d2ae69ed2,9,2,6075971192560964690,5235945277139461518,Jumper-v0,biped,static,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_static_train009_analysis02.npz
jumper__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_000,872315b412cee97f007c35ed1fff6f53dfb4a69da57fc5eabde7fd62939bbe6b,c032dac4c80c8952cf42085032833ed24c20537b90f0dfb02b608c17a26b9c34,0,0,4940322620982477041,3023897764847979143,Jumper-v0,biped,nchl,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_nchl_train000_analysis00.npz
jumper__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_000,872315b412cee97f007c35ed1fff6f53dfb4a69da57fc5eabde7fd62939bbe6b,c032dac4c80c8952cf42085032833ed24c20537b90f0dfb02b608c17a26b9c34,0,1,530078296572617688,6966882572876332860,Jumper-v0,biped,nchl,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_nchl_train000_analysis01.npz
jumper__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_000,872315b412cee97f007c35ed1fff6f53dfb4a69da57fc5eabde7fd62939bbe6b,c032dac4c80c8952cf42085032833ed24c20537b90f0dfb02b608c17a26b9c34,0,2,7210830791768759910,3424438756091539107,Jumper-v0,biped,nchl,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_nchl_train000_analysis02.npz
jumper__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_001,2d7488e64d9132742d6e7e9a1270351f534764b5c243f88632db05f034f7af03,a977f292cca1bada2a3bed271cb86be96dff1e11bc5d91d20276ec85a97ac940,1,0,5232325836976384581,7172422899355977572,Jumper-v0,biped,nchl,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_nchl_train001_analysis00.npz
jumper__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_001,2d7488e64d9132742d6e7e9a1270351f534764b5c243f88632db05f034f7af03,a977f292cca1bada2a3bed271cb86be96dff1e11bc5d91d20276ec85a97ac940,1,1,3184075494390970209,9147161066225580108,Jumper-v0,biped,nchl,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_nchl_train001_analysis01.npz
jumper__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_001,2d7488e64d9132742d6e7e9a1270351f534764b5c243f88632db05f034f7af03,a977f292cca1bada2a3bed271cb86be96dff1e11bc5d91d20276ec85a97ac940,1,2,6337936886056088,9019669384804417704,Jumper-v0,biped,nchl,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_nchl_train001_analysis02.npz
jumper__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_002,8dfeba175fb7eb5c4af1378c5bb8b090486ea3a9266700a74aa62655d39623f8,30180489815d5f1159bd8494e59d0acf98f8fdfbee4f8173c93219a2785eea60,2,0,4709125304908105630,1244304497912131803,Jumper-v0,biped,nchl,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_nchl_train002_analysis00.npz
jumper__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_002,8dfeba175fb7eb5c4af1378c5bb8b090486ea3a9266700a74aa62655d39623f8,30180489815d5f1159bd8494e59d0acf98f8fdfbee4f8173c93219a2785eea60,2,1,6789895730674132307,2935584579999248951,Jumper-v0,biped,nchl,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_nchl_train002_analysis01.npz
jumper__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_002,8dfeba175fb7eb5c4af1378c5bb8b090486ea3a9266700a74aa62655d39623f8,30180489815d5f1159bd8494e59d0acf98f8fdfbee4f8173c93219a2785eea60,2,2,2298876442789069326,7237655472595637189,Jumper-v0,biped,nchl,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_nchl_train002_analysis02.npz
jumper__biped__nchl__seed_003,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/jumper/biped/nchl/seed_003,b7330d259859e51fa161413a9d13b9589759e4bfac05cedcac337b8322db95ce,c83d9b59199c471dfea7cadf24ed3dbe0c4072c6717f8ea7a4745a42a3871814,3,0,6875887065855152501,8328361779180904825,Jumper-v0,biped,nchl,"(45,)",500,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal_analysis/traces/Jumper-v0_biped_nchl_train003_analysis00.npz
