run_id,source_run,config_digest,genome_sha256,training_seed,analysis_index,environment_seed,controller_seed,task,morphology,controller,hidden_sizes,episode_length,snapshot,state,mean,std,mean_abs,rms,min,max,mean_update_rms,mean_update_mean_abs
carrier__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_007,9df9c78c523c4c7311c5ceb12610711107d640e21680ded48beb9a736179b207,50025d127a0a03138697fd98be0358e3198b4fbbeac5d865920799f80e02afdb,7,2,7655123995385766933,8050610523573754527,Carrier-v0,biped,static,"(44,)",500,W75,375,0.023778357561877145,1.6755647952818709,1.3402862456460098,1.6757335090867873,-6.2653656005859375,5.709456443786621,0.0,0.0
carrier__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_007,9df9c78c523c4c7311c5ceb12610711107d640e21680ded48beb9a736179b207,50025d127a0a03138697fd98be0358e3198b4fbbeac5d865920799f80e02afdb,7,2,7655123995385766933,8050610523573754527,Carrier-v0,biped,static,"(44,)",500,Wfinal,500,0.023778357561877145,1.6755647952818709,1.3402862456460098,1.6757335090867873,-6.2653656005859375,5.709456443786621,0.0,0.0
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,0,4480449054597749916,4714160801966532834,Carrier-v0,biped,static,"(44,)",500,W0,0,-0.008672723674882017,1.4116510836220981,1.1301818665422336,1.4116777245630052,-5.5970072746276855,5.144870281219482,0.0,0.0
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,0,4480449054597749916,4714160801966532834,Carrier-v0,biped,static,"(44,)",500,W25,125,-0.008672723674882017,1.4116510836220981,1.1301818665422336,1.4116777245630052,-5.5970072746276855,5.144870281219482,0.0,0.0
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,0,4480449054597749916,4714160801966532834,Carrier-v0,biped,static,"(44,)",500,W50,250,-0.008672723674882017,1.4116510836220981,1.1301818665422336,1.4116777245630052,-5.5970072746276855,5.144870281219482,0.0,0.0
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,0,4480449054597749916,4714160801966532834,Carrier-v0,biped,static,"(44,)",500,W75,375,-0.008672723674882017,1.4116510836220981,1.1301818665422336,1.4116777245630052,-5.5970072746276855,5.144870281219482,0.0,0.0
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,0,4480449054597749916,4714160801966532834,Carrier-v0,biped,static,"(44,)",500,Wfinal,500,-0.008672723674882017,1.4116510836220981,1.1301818665422336,1.4116777245630052,-5.5970072746276855,5.144870281219482,0.0,0.0
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,1,8169066096088904802,2410012360361453569,Carrier-v0,biped,static,"(44,)",500,W0,0,-0.008672723674882017,1.4116510836220981,1.1301818665422336,1.4116777245630052,-5.5970072746276855,5.144870281219482,0.0,0.0
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,1,8169066096088904802,2410012360361453569,Carrier-v0,biped,static,"(44,)",500,W25,125,-0.008672723674882017,1.4116510836220981,1.1301818665422336,1.4116777245630052,-5.5970072746276855,5.144870281219482,0.0,0.0
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,1,8169066096088904802,2410012360361453569,Carrier-v0,biped,static,"(44,)",500,W50,250,-0.008672723674882017,1.4116510836220981,1.1301818665422336,1.4116777245630052,-5.5970072746276855,5.144870281219482,0.0,0.0
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,1,8169066096088904802,2410012360361453569,Carrier-v0,biped,static,"(44,)",500,W75,375,-0.008672723674882017,1.4116510836220981,1.1301818665422336,1.4116777245630052,-5.5970072746276855,5.144870281219482,0.0,0.0
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,1,8169066096088904802,2410012360361453569,Carrier-v0,biped,static,"(44,)",500,Wfinal,500,-0.008672723674882017,1.4116510836220981,1.1301818665422336,1.4116777245630052,-5.5970072746276855,5.144870281219482,0.0,0.0
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,2,1688151127694054410,5098444150450504360,Carrier-v0,biped,static,"(44,)",500,W0,0,-0.008672723674882017,1.4116510836220981,1.1301818665422336,1.4116777245630052,-5.5970072746276855,5.144870281219482,0.0,0.0
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,2,1688151127694054410,5098444150450504360,Carrier-v0,biped,static,"(44,)",500,W25,125,-0.008672723674882017,1.4116510836220981,1.1301818665422336,1.4116777245630052,-5.5970072746276855,5.144870281219482,0.0,0.0
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,2,1688151127694054410,5098444150450504360,Carrier-v0,biped,static,"(44,)",500,W50,250,-0.008672723674882017,1.4116510836220981,1.1301818665422336,1.4116777245630052,-5.5970072746276855,5.144870281219482,0.0,0.0
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,2,1688151127694054410,5098444150450504360,Carrier-v0,biped,static,"(44,)",500,W75,375,-0.008672723674882017,1.4116510836220981,1.1301818665422336,1.4116777245630052,-5.5970072746276855,5.144870281219482,0.0,0.0
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,7246e0e4d95ad5d4ca27882e9675c69c1fca0cefe4ce8fc83de98ee166855c32,8,2,1688151127694054410,5098444150450504360,Carrier-v0,biped,static,"(44,)",500,Wfinal,500,-0.008672723674882017,1.4116510836220981,1.1301818665422336,1.4116777245630052,-5.5970072746276855,5.144870281219482,0.0,0.0
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,0,8469251633518957484,5579477484601834272,Carrier-v0,biped,static,"(44,)",500,W0,0,-0.027533912779131402,0.8586955254262632,0.6872494826119011,0.8591368469225463,-3.002347469329834,2.789698600769043,0.0,0.0
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,0,8469251633518957484,5579477484601834272,Carrier-v0,biped,static,"(44,)",500,W25,125,-0.027533912779131402,0.8586955254262632,0.6872494826119011,0.8591368469225463,-3.002347469329834,2.789698600769043,0.0,0.0
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,0,8469251633518957484,5579477484601834272,Carrier-v0,biped,static,"(44,)",500,W50,250,-0.027533912779131402,0.8586955254262632,0.6872494826119011,0.8591368469225463,-3.002347469329834,2.789698600769043,0.0,0.0
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,0,8469251633518957484,5579477484601834272,Carrier-v0,biped,static,"(44,)",500,W75,375,-0.027533912779131402,0.8586955254262632,0.6872494826119011,0.8591368469225463,-3.002347469329834,2.789698600769043,0.0,0.0
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,0,8469251633518957484,5579477484601834272,Carrier-v0,biped,static,"(44,)",500,Wfinal,500,-0.027533912779131402,0.8586955254262632,0.6872494826119011,0.8591368469225463,-3.002347469329834,2.789698600769043,0.0,0.0
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,1,5415548583552718452,3538497439875268043,Carrier-v0,biped,static,"(44,)",500,W0,0,-0.027533912779131402,0.8586955254262632,0.6872494826119011,0.8591368469225463,-3.002347469329834,2.789698600769043,0.0,0.0
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,1,5415548583552718452,3538497439875268043,Carrier-v0,biped,static,"(44,)",500,W25,125,-0.027533912779131402,0.8586955254262632,0.6872494826119011,0.8591368469225463,-3.002347469329834,2.789698600769043,0.0,0.0
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,1,5415548583552718452,3538497439875268043,Carrier-v0,biped,static,"(44,)",500,W50,250,-0.027533912779131402,0.8586955254262632,0.6872494826119011,0.8591368469225463,-3.002347469329834,2.789698600769043,0.0,0.0
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,1,5415548583552718452,3538497439875268043,Carrier-v0,biped,static,"(44,)",500,W75,375,-0.027533912779131402,0.8586955254262632,0.6872494826119011,0.8591368469225463,-3.002347469329834,2.789698600769043,0.0,0.0
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,1,5415548583552718452,3538497439875268043,Carrier-v0,biped,static,"(44,)",500,Wfinal,500,-0.027533912779131402,0.8586955254262632,0.6872494826119011,0.8591368469225463,-3.002347469329834,2.789698600769043,0.0,0.0
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,2,6075971192560964690,5235945277139461518,Carrier-v0,biped,static,"(44,)",500,W0,0,-0.027533912779131402,0.8586955254262632,0.6872494826119011,0.8591368469225463,-3.002347469329834,2.789698600769043,0.0,0.0
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,2,6075971192560964690,5235945277139461518,Carrier-v0,biped,static,"(44,)",500,W25,125,-0.027533912779131402,0.8586955254262632,0.6872494826119011,0.8591368469225463,-3.002347469329834,2.789698600769043,0.0,0.0
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,2,6075971192560964690,5235945277139461518,Carrier-v0,biped,static,"(44,)",500,W50,250,-0.027533912779131402,0.8586955254262632,0.6872494826119011,0.8591368469225463,-3.002347469329834,2.789698600769043,0.0,0.0
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,2,6075971192560964690,5235945277139461518,Carrier-v0,biped,static,"(44,)",500,W75,375,-0.027533912779131402,0.8586955254262632,0.6872494826119011,0.8591368469225463,-3.002347469329834,2.789698600769043,0.0,0.0
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,3dff4fd60133594d5fffb47498a91c28bbb0517e12609ee2ff98c54d9ef2d6fa,9,2,6075971192560964690,5235945277139461518,Carrier-v0,biped,static,"(44,)",500,Wfinal,500,-0.027533912779131402,0.8586955254262632,0.6872494826119011,0.8591368469225463,-3.002347469329834,2.789698600769043,0.0,0.0
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,0,4940322620982477041,3023897764847979143,Carrier-v0,biped,nchl,"(44,)",500,W0,0,-0.0011018490735394508,0.05664234695897252,0.04880049702564275,0.05665306293927525,-0.0999501496553421,0.09995333850383759,0.21788378957324692,0.14545110815356774
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,0,4940322620982477041,3023897764847979143,Carrier-v0,biped,nchl,"(44,)",500,W25,125,4.0071586633276235,24.11415061081008,16.820435025299957,24.444827269463648,-93.89985656738281,122.59737396240234,0.21788378957324692,0.14545110815356774
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,0,4940322620982477041,3023897764847979143,Carrier-v0,biped,nchl,"(44,)",500,W50,250,9.405160751569467,50.45812777125787,34.82165470396183,51.327182924289225,-187.65223693847656,316.2056579589844,0.21788378957324692,0.14545110815356774
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,0,4940322620982477041,3023897764847979143,Carrier-v0,biped,nchl,"(44,)",500,W75,375,14.391273437919713,75.62438639979611,52.26547844497248,76.98153395140058,-281.45733642578125,482.8603515625,0.21788378957324692,0.14545110815356774
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,0,4940322620982477041,3023897764847979143,Carrier-v0,biped,nchl,"(44,)",500,Wfinal,500,19.318040754228434,100.71617235300715,69.7193150816907,102.55210418135101,-375.2560119628906,646.4157104492188,0.21788378957324692,0.14545110815356774
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,1,530078296572617688,6966882572876332860,Carrier-v0,biped,nchl,"(44,)",500,W0,0,-0.00029224157648358114,0.05708848211032349,0.04927935012450518,0.05708923011216521,-0.0999893769621849,0.09998205304145813,0.2196866743927107,0.1456996596486515
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,1,530078296572617688,6966882572876332860,Carrier-v0,biped,nchl,"(44,)",500,W25,125,4.165106726731827,23.27529647282235,16.373295019145118,23.645032035140982,-93.71435546875,122.5711898803711,0.2196866743927107,0.1456996596486515
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,1,530078296572617688,6966882572876332860,Carrier-v0,biped,nchl,"(44,)",500,W50,250,9.459817348451882,50.49124892926654,34.74756901717738,51.369780637094706,-187.47027587890625,323.7267150878906,0.2196866743927107,0.1456996596486515
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,1,530078296572617688,6966882572876332860,Carrier-v0,biped,nchl,"(44,)",500,W75,375,14.457131802185822,75.74607056150845,52.23681863539012,77.11339614784703,-281.2938537597656,489.6872863769531,0.2196866743927107,0.1456996596486515
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,1,530078296572617688,6966882572876332860,Carrier-v0,biped,nchl,"(44,)",500,Wfinal,500,19.451198473619133,101.05535061839433,69.76732635578723,102.91031537541187,-375.11785888671875,656.8682250976562,0.2196866743927107,0.1456996596486515
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,2,7210830791768759910,3424438756091539107,Carrier-v0,biped,nchl,"(44,)",500,W0,0,0.0011794922809783132,0.05715948672307985,0.04925036225713356,0.05717165490421656,-0.0999600738286972,0.09992298483848572,0.2245690958236576,0.14734882426063944
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,2,7210830791768759910,3424438756091539107,Carrier-v0,biped,nchl,"(44,)",500,W25,125,4.525238881374455,25.736161206028154,17.35003953833716,26.130973586075427,-93.5711898803711,130.44183349609375,0.2245690958236576,0.14734882426063944
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,2,7210830791768759910,3424438756091539107,Carrier-v0,biped,nchl,"(44,)",500,W50,250,10.296808172123168,53.445779776945486,35.70874208295751,54.42862881333,-187.31539916992188,371.8048095703125,0.2245690958236576,0.14734882426063944
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,2,7210830791768759910,3424438756091539107,Carrier-v0,biped,nchl,"(44,)",500,W75,375,15.262110198154343,78.47551091884567,53.13188082495887,79.94584305437321,-281.1157531738281,537.0231323242188,0.2245690958236576,0.14734882426063944
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,b27340837bf097dc72467699a6e255ffcc5fa10a3d24eec4675f0e9076348ee5,0,2,7210830791768759910,3424438756091539107,Carrier-v0,biped,nchl,"(44,)",500,Wfinal,500,20.087159651767145,103.25233992545697,70.5020273699176,105.18811569258999,-374.91937255859375,695.2595825195312,0.2245690958236576,0.14734882426063944
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,0,5232325836976384581,7172422899355977572,Carrier-v0,biped,nchl,"(44,)",500,W0,0,-0.0018995214086666796,0.057757862102407936,0.050125984182340565,0.05778908907590388,-0.09996207058429718,0.09991510212421417,0.4447077175383968,0.297696497690743
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,0,5232325836976384581,7172422899355977572,Carrier-v0,biped,nchl,"(44,)",500,W25,125,-1.2760578505418074,45.89877875750406,29.623035472373225,45.91651353345804,-398.2232360839844,261.1114196777344,0.4447077175383968,0.297696497690743
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,0,5232325836976384581,7172422899355977572,Carrier-v0,biped,nchl,"(44,)",500,W50,250,-3.2838383081358518,93.74653729329583,61.589727214251404,93.80403428700328,-794.1909790039062,521.0257568359375,0.4447077175383968,0.297696497690743
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,0,5232325836976384581,7172422899355977572,Carrier-v0,biped,nchl,"(44,)",500,W75,375,-4.590736848178444,142.97779710356306,94.30738820452113,143.05147790007928,-1190.2445068359375,777.702392578125,0.4447077175383968,0.297696497690743
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,bcfc50584d481bf2c31cf036c23de8c75ffd2c207764f9a82ebfcc7957783874,1,0,5232325836976384581,7172422899355977572,Carrier-v0,biped,nchl,"(44,)",500,Wfinal,500,-6.004096784501115,192.3535033730136,127.09806974858316,192.4471861006796,-1586.2130126953125,1035.692626953125,0.4447077175383968,0.297696497690743
